Unnamed: 0,Product Category,Product Name,Review Date,Review Text,Topic,Sentiment,Marketplace,Username
1372,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-12 21:00:00,Хороший,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1373,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-12 21:00:00,Хороший,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1374,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-18 21:00:00,Хороший кофе.,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1375,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-18 21:00:00,Хороший кофе.,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1376,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-10 21:00:00,"Уже давно покупаю  кофе компании TASTY.
Всегда вкусный.
И что очень важно, дата обжарки пишется на упаковке.
Рекомендую!",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1377,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-10 21:00:00,"Уже давно покупаю  кофе компании TASTY.
Всегда вкусный.
И что очень важно, дата обжарки пишется на упаковке.
Рекомендую!",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1378,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-11 21:00:00,"Ужасный вкус, пережаренный и кислый. 
Молочные напитки не очень получаются из за кисло горького вкуса.",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1379,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-11 21:00:00,"Ужасный вкус, пережаренный и кислый. 
Молочные напитки не очень получаются из за кисло горького вкуса.",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1380,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-08 21:00:00,Хороший . Дорог,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1381,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-08 21:00:00,Хороший . Дорог,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1382,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-11 21:00:00,"Недостатки
       Заказываю второй раз, отвратительно.  
        Комментарий
       Ни вкуса, ни аромата, ни удовольствия. Есть с чем сравнить в первый раз был отменный кофе.",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1383,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-11 21:00:00,"Недостатки
       Заказываю второй раз, отвратительно.  
        Комментарий
       Ни вкуса, ни аромата, ни удовольствия. Есть с чем сравнить в первый раз был отменный кофе.",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1384,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-07 21:00:00,"Крепость:Слабый Очень. Нахвалил один гурман кофе. Открыв пачку, аромат был вкусный, сварит кофе, вкуса не было вкусного, вообще никакой. Не понравился",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1385,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-07 21:00:00,"Крепость:Слабый Очень. Нахвалил один гурман кофе. Открыв пачку, аромат был вкусный, сварит кофе, вкуса не было вкусного, вообще никакой. Не понравился",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1386,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-30 21:00:00,"Отличный кофе, берём не первый раз.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1387,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-30 21:00:00,"Отличный кофе, берём не первый раз.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1388,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-06 21:00:00,"Достоинства
       Самый лучший кофе 🤗🤗🤗  
        Недостатки
       Нет  
        Комментарий
       Советую!!! Ароматный и вкусный!",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1389,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-06 21:00:00,"Достоинства
       Самый лучший кофе 🤗🤗🤗  
        Недостатки
       Нет  
        Комментарий
       Советую!!! Ароматный и вкусный!",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1390,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-06 21:00:00,Хороший кофе. Стабильное качест,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1391,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-06 21:00:00,Хороший кофе. Стабильное качест,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1392,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-07 21:00:00,"Ароматность:АроматныйВкус:НасыщенныйКрепость:Крепкий Классный кофе, всегда его беру.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1393,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-07 21:00:00,"Ароматность:АроматныйВкус:НасыщенныйКрепость:Крепкий Классный кофе, всегда его беру.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1394,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-05 21:00:00,"Заказывала дрипы этого же производителя и они приходят в дополнительной картонной коробке, зерна же пришли без дополнительной упаковки (из-за этого пакет с зернами грязный). Дата обжарки 02.06, заказ забрала 06.07. Хотелось бы посвежее. В целом я люблю этот бренд кофе, если добавят дополнительную упаковку, чтобы пакет с зернами не был грязным, то будет...  Читать полностью",Общая удовлетворенность,Neutral,Ozon,tasty_coffee
1395,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-05 21:00:00,"Заказывала дрипы этого же производителя и они приходят в дополнительной картонной коробке, зерна же пришли без дополнительной упаковки (из-за этого пакет с зернами грязный). Дата обжарки 02.06, заказ забрала 06.07. Хотелось бы посвежее. В целом я люблю этот бренд кофе, если добавят дополнительную упаковку, чтобы пакет с зернами не был грязным, то будет...  Читать полностью",Общая удовлетворенность,Neutral,Ozon,tasty_coffee
1396,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-07 21:00:00,"Крепость:СлабыйВкус:БезвкусныйАроматность:Без запаха Категорически не рекомендую покупать кофе у этого отвратительного продавца!
Кофе старой обжарки, 1.5 месяца, при этом, по завышенной цене, кофе ужасный.
Продавец 0, отвратительный и жид👎
Кофе несвежей обжарки и невкусный👎
Цена завышена, лучше купить 2 недельной обжарки по меньшей цене, с учётом другой упаковки и такого же кофе! 
КАТЕГОРИЧЕСКИ НЕ РЕКОМЕНДУЮ...  Читать полностью",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1397,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-07 21:00:00,"Крепость:СлабыйВкус:БезвкусныйАроматность:Без запаха Категорически не рекомендую покупать кофе у этого отвратительного продавца!
Кофе старой обжарки, 1.5 месяца, при этом, по завышенной цене, кофе ужасный.
Продавец 0, отвратительный и жид👎
Кофе несвежей обжарки и невкусный👎
Цена завышена, лучше купить 2 недельной обжарки по меньшей цене, с учётом другой упаковки и такого же кофе! 
КАТЕГОРИЧЕСКИ НЕ РЕКОМЕНДУЮ...  Читать полностью",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1398,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-30 21:00:00,"Ароматность:АроматныйВкус:НасыщенныйКрепость:Нормальный Отличный кофе, очень ароматный, хорошая обжарка, зерна целые. Теперь один из любимчиков. Спасибо!",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1399,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-30 21:00:00,"Ароматность:АроматныйВкус:НасыщенныйКрепость:Нормальный Отличный кофе, очень ароматный, хорошая обжарка, зерна целые. Теперь один из любимчиков. Спасибо!",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1400,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-30 21:00:00,Покупаю не первый раз очень нравится вкус аромат,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1401,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-30 21:00:00,Покупаю не первый раз очень нравится вкус аромат,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1402,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-27 21:00:00,"Заказываю второй раз- кофий понравился. Обжарка- неделю назад. Свежак! С молоком то, что над",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1403,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-27 21:00:00,"Заказываю второй раз- кофий понравился. Обжарка- неделю назад. Свежак! С молоком то, что над",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1404,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-28 21:00:00,Кофе понравился,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1405,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-28 21:00:00,Кофе понравился,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1406,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-24 21:00:00,"Отличный кофе. Постоянно заказываю. Послевкусие молочное , очень приятное.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1407,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-24 21:00:00,"Отличный кофе. Постоянно заказываю. Послевкусие молочное , очень приятное.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1408,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-26 21:00:00,Вкус:НасыщенныйКрепость:НормальныйАроматность:Нормальный Покупаю не первый раз. Всегда свежий! tasty coffee самый лучший!!!,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1409,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-26 21:00:00,Вкус:НасыщенныйКрепость:НормальныйАроматность:Нормальный Покупаю не первый раз. Всегда свежий! tasty coffee самый лучший!!!,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1410,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-24 21:00:00,"Крепость:НормальныйАроматность:НормальныйВкус:Нормальный Хороший кофе,буду пробовать другие вкусы. Спасибо продавцу за быструю дост",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1411,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-24 21:00:00,"Крепость:НормальныйАроматность:НормальныйВкус:Нормальный Хороший кофе,буду пробовать другие вкусы. Спасибо продавцу за быструю дост",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1412,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-25 21:00:00,"Крепость:НормальныйВкус:НасыщенныйАроматность:Ароматный Покупал для подковой кофемашины, в принципе не плохо.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1413,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-25 21:00:00,"Крепость:НормальныйВкус:НасыщенныйАроматность:Ароматный Покупал для подковой кофемашины, в принципе не плохо.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1414,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-25 21:00:00,"Вкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный На вкус и цвет товарищей нет, мне, очень понравилось, душистое , насыщенный вкус",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1415,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-25 21:00:00,"Вкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный На вкус и цвет товарищей нет, мне, очень понравилось, душистое , насыщенный вкус",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1416,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-25 21:00:00,"Достоинства
       Ароматный,равномерно обжаренный. Прекрасный капучино получился.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1417,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-25 21:00:00,"Достоинства
       Ароматный,равномерно обжаренный. Прекрасный капучино получился.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1418,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-24 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Всегда беру эту фирму, неважно от вида кофе. Очень нравится!",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1419,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-24 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Всегда беру эту фирму, неважно от вида кофе. Очень нравится!",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1420,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-23 21:00:00,Вкус:НормальныйАроматность:НормальныйКрепость:Нормальный Нормас,Общая удовлетворенность,Neutral,Ozon,tasty_coffee
1421,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-23 21:00:00,Вкус:НормальныйАроматность:НормальныйКрепость:Нормальный Нормас,Общая удовлетворенность,Neutral,Ozon,tasty_coffee
1422,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-22 21:00:00,"Вкус:НормальныйАроматность:АроматныйКрепость:Нормальный Отличный кофе, много заказываю именно их производства.
Наконец-то начали упаковывать пачку в полиэтиленовый пакет, а то раньше часто приходили сильно пообтëртые за время транспортиповки.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1423,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-22 21:00:00,"Вкус:НормальныйАроматность:АроматныйКрепость:Нормальный Отличный кофе, много заказываю именно их производства.
Наконец-то начали упаковывать пачку в полиэтиленовый пакет, а то раньше часто приходили сильно пообтëртые за время транспортиповки.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1424,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-21 21:00:00,"Люблю и пью только кофе с молоком, пожтому очень понравилось.  Варю с помощью кофемашины, добовляю молоко или сливки. Вкусно! Нет кислинки, мягкое и приятное  послевкусие.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1425,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-21 21:00:00,"Люблю и пью только кофе с молоком, пожтому очень понравилось.  Варю с помощью кофемашины, добовляю молоко или сливки. Вкусно! Нет кислинки, мягкое и приятное  послевкусие.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1426,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-23 21:00:00,"Крепость:НормальныйВкус:НормальныйАроматность:Нормальный Кофе не свежий, с даты обжарки прошло два месяца. Да, пить можно, но это не свежеобжаренный. Вкус простоват и ничем не цепляет.",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1427,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-23 21:00:00,"Крепость:НормальныйВкус:НормальныйАроматность:Нормальный Кофе не свежий, с даты обжарки прошло два месяца. Да, пить можно, но это не свежеобжаренный. Вкус простоват и ничем не цепляет.",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1428,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-25 21:00:00,"Кофе неплохой,НО дата обжарки март 24г,а сейчас июнь 24г близится к завершению,так-то😄.3 месяца со дня обжарки уже прошло.Где вы выкопали эту пачку???😄Отношение к покупателю наплевательское.От Вас не ожидала.",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1429,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-25 21:00:00,"Кофе неплохой,НО дата обжарки март 24г,а сейчас июнь 24г близится к завершению,так-то😄.3 месяца со дня обжарки уже прошло.Где вы выкопали эту пачку???😄Отношение к покупателю наплевательское.От Вас не ожидала.",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1430,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-21 21:00:00,"Часто беру,мне нравится.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1431,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-21 21:00:00,"Часто беру,мне нравится.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1432,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-02 21:00:00,Отличный кофе обжарка свежая,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1433,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-07-02 21:00:00,Отличный кофе обжарка свежая,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1434,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-21 21:00:00,"Вкус:НасыщенныйКрепость:НормальныйАроматность:Нормальный Заказ пришкл вовремя. Кофе Testy покупаю регулярно. Сегодня получила кофе Testy Натти, обжарка свежая. Рекомендую.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1435,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-21 21:00:00,"Вкус:НасыщенныйКрепость:НормальныйАроматность:Нормальный Заказ пришкл вовремя. Кофе Testy покупаю регулярно. Сегодня получила кофе Testy Натти, обжарка свежая. Рекомендую.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1436,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-20 21:00:00,"Пришёл товар облитый моющим средством с грязной и  поцарапанной упаковкой. В пункте приёма дали тряпочку,чтобы это всё протереть...
Это не самый дешёвый кофе, можно как-то позаботиться и упаковать товар, чтобы приятно было его брать в руки!",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1437,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-20 21:00:00,"Пришёл товар облитый моющим средством с грязной и  поцарапанной упаковкой. В пункте приёма дали тряпочку,чтобы это всё протереть...
Это не самый дешёвый кофе, можно как-то позаботиться и упаковать товар, чтобы приятно было его брать в руки!",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1438,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-19 21:00:00,"Недостатки
       После обжарки прошло 1,5 месяца.  
        Комментарий
       Когда покупаешь практически за 600 руб 250 грамм кофе хочется получить качественный продукт с обжаркой максимум до 2х недель назад. Больше всего из всего заказа ждала этот вкус и разочарование(",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1439,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-19 21:00:00,"Недостатки
       После обжарки прошло 1,5 месяца.  
        Комментарий
       Когда покупаешь практически за 600 руб 250 грамм кофе хочется получить качественный продукт с обжаркой максимум до 2х недель назад. Больше всего из всего заказа ждала этот вкус и разочарование(",Общая удовлетворенность,Negative,Ozon,tasty_coffee
1440,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-20 21:00:00,"Достоинства
       всё отлично  
        Недостатки
       всё отлично  
        Комментарий
       всё отлич",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1441,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-20 21:00:00,"Достоинства
       всё отлично  
        Недостатки
       всё отлично  
        Комментарий
       всё отлич",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1442,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-18 21:00:00,Самый лучший кофе без прикрас!,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1443,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-18 21:00:00,Самый лучший кофе без прикрас!,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1444,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-17 21:00:00,Очень хороший коф,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1445,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-17 21:00:00,Очень хороший коф,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1446,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-18 21:00:00,Идеальный коф,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1447,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-18 21:00:00,Идеальный коф,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1448,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-16 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный с молоком действительно отлично идёт, хотя и американо с него классный. не сильно кислотный, хорошо чувствуется орешек. мне понравилось:)",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1449,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-16 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный с молоком действительно отлично идёт, хотя и американо с него классный. не сильно кислотный, хорошо чувствуется орешек. мне понравилось:)",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1450,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-16 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Любимый кофе, с нимимальной кислинкой, ее почти нет.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1451,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-16 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Любимый кофе, с нимимальной кислинкой, ее почти нет.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1452,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-15 21:00:00,Ароматность:НормальныйВкус:НормальныйКрепость:Нормальный Пришел с обжаркой 2 месяца назад... а употребить желательно в течении 2х первых месяцев... обычно приходили 2-4нед после обжарки. А тут видимо залежался товар...,Общая удовлетворенность,Negative,Ozon,tasty_coffee
1453,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-15 21:00:00,Ароматность:НормальныйВкус:НормальныйКрепость:Нормальный Пришел с обжаркой 2 месяца назад... а употребить желательно в течении 2х первых месяцев... обычно приходили 2-4нед после обжарки. А тут видимо залежался товар...,Общая удовлетворенность,Negative,Ozon,tasty_coffee
1454,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-15 21:00:00,"Вкус:НормальныйАроматность:НормальныйКрепость:Нормальный брала кофе этого бренда, молотый, можиано и серрадо, для меня это самый вкусный кофе . вот решила попробовать еще и серию Милк...как всегда пришел хорошо упакован, свежая обжарка, зерна не горелые, в общем, я довольна, рекомендую этот кофе и этого продавца!",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1455,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-15 21:00:00,"Вкус:НормальныйАроматность:НормальныйКрепость:Нормальный брала кофе этого бренда, молотый, можиано и серрадо, для меня это самый вкусный кофе . вот решила попробовать еще и серию Милк...как всегда пришел хорошо упакован, свежая обжарка, зерна не горелые, в общем, я довольна, рекомендую этот кофе и этого продавца!",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1456,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-15 21:00:00,"Отличный кофе. Но надо учитывать, это этот сорт бюджетный вариант для кофе с молоком.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1457,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-15 21:00:00,"Отличный кофе. Но надо учитывать, это этот сорт бюджетный вариант для кофе с молоком.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1458,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-15 21:00:00,Отличный. Беру не в первый раз.,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1459,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-15 21:00:00,Отличный. Беру не в первый раз.,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1460,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-13 21:00:00,Хороший кофе. Только надо смотреть дату изготовления.,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1461,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-13 21:00:00,Хороший кофе. Только надо смотреть дату изготовления.,Общая удовлетворенность,Positive,Ozon,tasty_coffee
1462,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-14 21:00:00,"Отличный, вкусный, ароматный кофе.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1463,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-14 21:00:00,"Отличный, вкусный, ароматный кофе.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1464,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-15 21:00:00,"Кофе хороший, крепкий (на 4 из 5). Есть послевкусие с кислинкой.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1465,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-15 21:00:00,"Кофе хороший, крепкий (на 4 из 5). Есть послевкусие с кислинкой.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1466,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-15 21:00:00,"Мягкий, не кислый, не горький, очень приятный вкус. Наконец-то нашла хороший кофе)) спасибо!",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1467,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-15 21:00:00,"Мягкий, не кислый, не горький, очень приятный вкус. Наконец-то нашла хороший кофе)) спасибо!",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1468,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-14 21:00:00,"Крепость:НормальныйАроматность:НормальныйВкус:Нормальный Хороший кофе, матовое зерно, реально хорошо мэчится с молоком 👍Отлично для латте и капучино 👍Обжарка апрельская.Будем брать ещё.
Спасибо.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
1469,,"Дрип кофе Tasty Coffee Drip Mix, 20 шт. по 11,5 г",2024-06-14 21:00:00,"Крепость:НормальныйАроматность:НормальныйВкус:Нормальный Хороший кофе, матовое зерно, реально хорошо мэчится с молоком 👍Отлично для латте и капучино 👍Обжарка апрельская.Будем брать ещё.
Спасибо.",Общая удовлетворенность,Positive,Ozon,tasty_coffee
